Date,Open,High,Low,Close
2016-10-18,19468.1,19495.05,19467.9,19495.05
2016-10-19,19404.5,19412.1,19404.5,19412.1
2016-10-20,19676.4,19676.4,19658.7,19658.7
2016-10-21,19698.45,19710.9,19698.45,19710.9
2016-10-24,19804.2,19807.95,19804.2,19807.9
2016-10-25,19830.8,19834.9,19830.8,19834.9
2016-10-26,19484.2,19484.2,19483.6,19483.6
2016-10-27,19509.35,19516.6,19509.35,19514.6
2016-10-28,19566.4,19566.4,19555.95,19555.95
2016-10-30,19498.85,19523.9,19498.85,19523.55
2016-11-01,19450.55,19458.6,19450.55,19458.6
2016-11-02,19227.3,19228.7,19227.3,19227.9
2016-11-03,19184.45,19184.45,19178.7,19178.7
2016-11-04,19059.35,19059.35,19058.1,19058.1
2016-11-07,19346.2,19356,19346.2,19356
2016-11-08,19513.65,19513.65,19500.8,19500.8
2016-11-09,19525.35,19525.35,19518.25,19518.25
2016-11-10,20205.55,20205.55,20200.25,20200.25
2016-11-11,19779.65,19780.85,19738.8,19738.8
2016-11-15,19286.7,19289.75,19281.55,19289.75
2016-11-16,19104.9,19108.1,19104.9,19108.1
2016-11-17,19156.65,19156.65,19087.85,19087.85
2016-11-18,18949.15,18959.05,18948.35,18959.05
2016-11-21,18465.25,18465.25,18446.4,18446.4
2016-11-22,18586.8,18586.8,18548.65,18548.65
2016-11-23,18513.3,18540.9,18513.3,18540.9
2016-11-24,18298.65,18298.65,18256.1,18256.1
2016-11-25,18483,18507.3,18483,18507.3
2016-11-28,18301.3,18301.45,18299.65,18301.45
2016-11-29,18243.7,18243.7,18220.1,18223.75
2016-11-30,18606.05,18627.8,18606.05,18627.8
2016-12-01,18419.45,18428.45,18419.45,18428.45
2016-12-02,18255.65,18255.65,18247.65,18247.65
2016-12-05,18421.65,18421.65,18408.9,18408.9
2016-12-06,18427.35,18427.35,18420.9,18420.9
2016-12-07,18264.35,18264.35,18232.8,18234.15
2016-12-08,18492.8,18518.15,18492.8,18515.45
2016-12-09,18688.85,18695.8,18688.85,18695.8
2016-12-12,18392.9,18392.95,18392.9,18392.95
2016-12-13,18446,18466.05,18446,18466.05
2016-12-14,18362.5,18362.5,18341.5,18341.5
2016-12-15,18414.55,18414.55,18401.15,18401.15
2016-12-16,18334.15,18334.15,18312.45,18312.8
2016-12-19,18257.05,18257.05,18257.05,18257.05
2016-12-20,18071.1,18071.1,18069.4,18069.4
2016-12-21,18043.95,18084.85,18043.95,18084.5
2016-12-22,17903.4,17903.4,17891.45,17891.45
2016-12-23,17885.85,17887.3,17884,17884
2016-12-26,17652.45,17655.55,17652.45,17655.55
2016-12-27,17868.65,17879.55,17868.65,17879.55
2016-12-28,17870.85,17876.7,17870.85,17876.7
2016-12-29,18034.3,18034.3,18033.15,18033.15
2016-12-30,18176.75,18177.2,18176.75,18177.2
2017-01-02,17979.2,17979.2,17969.4,17969.6
2017-01-03,18043.6,18043.6,18035.6,18035.6
2017-01-04,17916.3,17916.3,17891,17891
2017-01-05,18101.1,18115.9,18101.1,18115.9
2017-01-06,18261.8,18264,18258.5,18264
2017-01-09,18286.6,18286.7,18286.6,18286.7
2017-01-10,18439.6,18439.6,18409.6,18409.6
2017-01-11,18829.7,18830,18829.7,18830
2017-01-12,18872.3,18873.9,18871.8,18873.9
2017-01-13,18905.8,18912.1,18905.8,18912.1
2017-01-16,19098.1,19098.1,19096.4,19096.4
2017-01-17,19042.8,19067.1,19042.8,19067.1
2017-01-18,19166.5,19166.5,19164.5,19164.5
2017-01-19,19128.8,19129.3,19124.3,19124.3
2017-01-20,18826.4,18826.4,18820.8,18820.8
2017-01-23,18875.6,18875.6,18842.7,18842.7
2017-01-24,19043.4,19043.4,19023.5,19023.5
2017-01-25,19459.7,19476.1,19459.7,19473.2
2017-01-27,19698.7,19708.3,19698.7,19708.3
2017-01-30,19590.5,19590.5,19585.3,19585.3
2017-01-31,19493.5,19515.2,19493.5,19515.2
2017-02-01,20027.7,20027.7,20019.2,20020.6
2017-02-02,20017.2,20070.3,20017.2,20070.3
2017-02-03,20189.6,20203.4,20189.6,20196.8
2017-02-06,20372.6,20372.6,20371.6,20371.6
2017-02-07,20316.3,20329.8,20316.3,20327.3
2017-02-08,20323.4,20323.4,20244.4,20245.4
2017-02-09,20151.2,20151.2,20151.2,20151.2
2017-02-10,20227.6,20228.2,20213.9,20213.9
2017-02-13,20249.8,20251.8,20248.5,20251.8
2017-02-14,20252.7,20258.1,20252.7,20258.1
2017-02-15,20165.1,20165.1,20161.3,20163.7
2017-02-16,20256.4,20256.4,20243.7,20243.7
2017-02-17,20546.5,20551.3,20546.5,20551.3
2017-02-20,20671.2,20677.1,20671.2,20677.1
2017-02-21,20861.4,20863.6,20860.9,20860.9
2017-02-22,20867.4,20868.4,20867.4,20868.4
2017-02-23,20872.4,20876.7,20872.4,20876.7
2017-02-27,20612.9,20613.1,20612.9,20613.1
2017-02-28,20611.3,20614.7,20607.3,20607.3
2017-03-01,20782.4,20783.8,20782.4,20783.8
2017-03-02,20539.7,20560.1,20534.3,20560.1
2017-03-03,20514.4,20514.4,20495.6,20495.6
2017-03-06,20665.1,20665.1,20663.7,20663.7
2017-03-07,20631.3,20631.3,20627.5,20627.5
2017-03-08,20698.8,20698.8,20676.6,20676.6
2017-03-09,20731.4,20731.4,20721.1,20721.3
2017-03-10,20727.8,20727.8,20727.6,20727.6
2017-03-14,21102.7,21102.7,21102.7,21102.7
2017-03-15,21155.6,21157.9,21155.6,21157.9
2017-03-16,21249.9,21249.9,21249.9,21249.9
2017-03-17,21176.2,21176.2,21175.1,21175.1
2017-03-20,21114.9,21114.9,21110.3,21110.3
2017-03-21,21045.1,21045.1,21019,21019
2017-03-22,20777.1,20781.3,20777.1,20781.3
2017-03-23,20895.7,20895.7,20895.5,20895.5
2017-03-24,21122,21122.6,21122,21122.6
2017-03-27,21042.2,21058.7,21042.2,21056.9
2017-03-28,21225.5,21225.5,21225.4,21225.4
2017-03-29,21406.4,21406.4,21385.5,21391.2
2017-03-30,21581.6,21623.3,21581.6,21620.7
2017-03-31,21423.4,21444.2,21423.4,21444.2
2017-04-03,21549.1,21549.1,21547.8,21547.8
2017-04-05,21652.7,21652.7,21652.7,21652.7
2017-04-06,21583.5,21622.9,21583.5,21622.9
2017-04-07,21434.7,21434.7,21431.2,21431.2
2017-04-10,21521.1,21521.1,21520.2,21520.2
2017-04-11,21723.1,21736.2,21723.1,21736.2
2017-04-12,21654.8,21666.8,21654.3,21666.8
2017-04-13,21680.4,21686.6,21680.4,21686.6
2017-04-17,21654.4,21654.4,21647.6,21647.6
2017-04-18,21658.8,21671.8,21658.8,21671.8
2017-04-19,21585.1,21585.1,21556.3,21556.3
2017-04-20,21498.9,21498.9,21491.4,21491.4
2017-04-21,21574,21574,21551.4,21551.4
2017-04-24,21857.4,21857.4,21857.4,21857.4
2017-04-25,22082.2,22082.2,22054.7,22054.7
2017-04-26,22242.9,22242.9,22242.4,22242.8
2017-04-27,22326.3,22326.3,22326.3,22326.3
2017-04-28,22349.8,22358.3,22349.8,22358.3
2017-05-02,22361.2,22361.2,22338,22341.3
2017-05-03,22282.2,22307.3,22282.2,22307.3
2017-05-04,22729.3,22729.3,22720.1,22720.1
2017-05-05,22604.9,22604.9,22604.9,22604.9
2017-05-08,22747,22767.3,22747,22767.3
2017-05-09,22707.3,22707.3,22707.3,22707.3
2017-05-10,22828.4,22830.3,22828.4,22830.3
2017-05-11,22818.4,22818.4,22818.4,22818.4
2017-05-12,22671.7,22671.7,22671.7,22671.7
2017-05-15,22819.1,22821.5,22819.1,22821.5
2017-05-16,22942.3,22942.3,22923.3,22928.6
2017-05-17,22932.2,22935.9,22932.2,22935.9
2017-05-18,22678.7,22698.6,22678.7,22698.6
2017-05-19,22811.8,22811.8,22769.8,22769.8
2017-05-22,22663.1,22663.1,22652.8,22652.8
2017-05-23,22576.6,22582.8,22576.6,22582.8
2017-05-24,22538.9,22538.9,22536.3,22536.3
2017-05-25,23152.4,23190.8,23152.4,23190.8
2017-05-26,23307.5,23362.2,23307.5,23362.2
2017-05-29,23147.4,23182.8,23147.4,23182.8
2017-05-30,23317.1,23317.1,23304.4,23307.3
2017-05-31,23451.2,23451.2,23424.8,23424.8
2017-06-01,23317.2,23317.2,23309.7,23310.2
2017-06-02,23358.4,23375.9,23358.4,23375.9
2017-06-05,23475.4,23475.4,23457.8,23459.7
2017-06-06,23419.4,23419.4,23412.7,23416.3
2017-06-07,23585.3,23585.3,23567.7,23567.7
2017-06-08,23533.9,23536.1,23533.9,23536.1
2017-06-09,23690.6,23690.9,23690.6,23690.9
2017-06-12,23475.4,23475.4,23470.4,23470.4
2017-06-13,23452,23477.8,23452,23477.8
2017-06-14,23497.5,23500.2,23497.5,23498.7
2017-06-15,23390.5,23391.8,23390.5,23391.8
2017-06-16,23487.9,23504.1,23487.9,23502.8
2017-06-19,23731.6,23742.2,23731.6,23742.2
2017-06-20,23695.3,23697.9,23695.3,23697.9
2017-06-21,23704.7,23708.8,23704.7,23708.8
2017-06-22,23716.8,23736.1,23716.8,23736.1
2017-06-23,23546.6,23546.6,23542.8,23542.8
2017-06-27,23218.8,23218.8,23215.8,23216.3
2017-06-28,23234.8,23235.8,23234.8,23235.8
2017-06-29,23229.9,23229.9,23227.3,23227.3
2017-06-30,23212.3,23212.3,23211.2,23211.2
2017-07-03,23287.9,23287.9,23271.3,23272.8
2017-07-04,23207.6,23217.3,23207.6,23214.2
2017-07-05,23358.1,23365.7,23352.6,23352.6
2017-07-06,23466.7,23466.7,23466.7,23466.7
2017-07-07,23434.7,23449.2,23434.7,23449.2
2017-07-10,23662.7,23675.1,23662.7,23675.1
2017-07-11,23584.6,23584.6,23584.6,23584.6
2017-07-12,23715.7,23715.7,23695.4,23695.4
2017-07-13,23870.6,23888.7,23870.6,23888.7
2017-07-14,23945.3,23945.3,23937.7,23937.7
2017-07-17,24015.1,24015.1,24015.1,24015.1
2017-07-18,24021.4,24029.3,24021.4,24022.1
2017-07-19,24157.8,24157.8,24152.4,24152.7
2017-07-20,24222.8,24222.8,24213.3,24213.3
2017-07-21,24257.1,24257.1,24257.1,24257.1
2017-07-24,24422.3,24422.3,24420.8,24420.8
2017-07-25,24510.6,24520.7,24500.7,24520.7
2017-07-26,24688.8,24688.8,24670.7,24670.7
2017-07-27,24913.3,24922.4,24913.3,24922.4
2017-07-28,24800.6,24811.3,24800.6,24811.3
2017-07-31,25096.7,25103.7,25089.1,25103.7
2017-08-01,25158.1,25162.1,25122.8,25122.8
2017-08-02,24957.1,25055.2,24957.1,25055.2
2017-08-03,24675.1,24675.1,24675.1,24675.1
2017-08-04,24838.3,24838.3,24827.4,24827.4
2017-08-07,24900.6,24907.2,24900.6,24906.3
2017-08-08,24609.2,24609.2,24599.5,24599.5
2017-08-09,24360.8,24374.6,24358.3,24374.6
2017-08-10,24280.2,24287.9,24217.3,24217.3
2017-08-11,23974.4,23985.8,23974.4,23985.8
2017-08-14,24086.7,24115.8,24086.7,24115.8
2017-08-16,24444.2,24444.2,24437.7,24437.7
2017-08-17,24268.5,24268.5,24237.3,24237.3
2017-08-18,24073.6,24081.4,24073.6,24074.4
2017-08-21,23919,23936.5,23919,23936.5
2017-08-22,23996.8,23996.8,23974.4,23974.4
2017-08-23,24297.2,24316.8,24297.2,24316.8
2017-08-24,24317.6,24317.6,24274.2,24274.2
2017-08-28,24365.2,24377.1,24365.2,24377.1
2017-08-29,24119,24128.9,24119,24128.9
2017-08-30,24312.6,24312.6,24308.7,24308.7
2017-08-31,24295.3,24318.4,24295.3,24318.4
2017-09-01,24419,24434,24417.8,24434
2017-09-04,24217.2,24236.8,24217.2,24236.8
2017-09-05,24316.8,24328.3,24316.8,24328.3
2017-09-06,24296.4,24296.4,24279.2,24279.2
2017-09-07,24302.5,24304.9,24302.5,24304.9
2017-09-08,24367.8,24370.8,24367.8,24370.8
2017-09-11,24672.3,24672.3,24672.3,24672.3
2017-09-12,24796.8,24798.3,24784.7,24784.7
2017-09-13,24831.8,24831.8,24831.8,24831.8
2017-09-14,24926.5,24926.5,24912.3,24912.3
2017-09-15,24847.4,24847.4,24842.9,24844.3
2017-09-18,25046.9,25046.9,25046.9,25046.9
2017-09-19,25023.3,25041.6,25023.3,25041.6
2017-09-20,24954,24965.1,24954,24965.1
2017-09-21,24815.3,24821.6,24799.3,24799.3
2017-09-22,24370.6,24370.6,24368.8,24368.8
2017-09-25,24165.8,24165.8,24165.1,24165.1
2017-09-26,24179.2,24199.2,24179.2,24199.2
2017-09-27,23823,23824.6,23812.9,23812.9
2017-09-28,24009.3,24009.3,24008.2,24008.2
2017-09-29,24031.8,24053,24031.8,24053
2017-10-03,24112.9,24112.9,24103.2,24103.4
2017-10-04,24097.3,24117.7,24097.3,24113.3
2017-10-05,24054.8,24058.1,24054.8,24058.1
2017-10-06,24190,24190,24190,24190
2017-10-09,24254.8,24254.8,24251.9,24251.9
2017-10-10,24339.7,24347.4,24339.7,24347.4
2017-10-11,24084.3,24107.4,24084.3,24107.4
2017-10-12,24361.1,24370.2,24361.1,24361.3
2017-10-13,24684.3,24689.2,24684.3,24689.2
2017-10-16,24707,24707,24703.1,24703.1
2017-10-17,24650,24650,24645.6,24645.6
2017-10-18,24313.8,24313.8,24313.8,24313.8
2017-10-19,23967.2,24009.8,23967.2,24009.8
2017-10-23,24101.9,24101.9,24088.9,24088.9
2017-10-24,24208.6,24222.2,24208.6,24222.2
2017-10-25,25042.8,25057.8,25035.9,25035.9
2017-10-26,24963.4,25022.2,24963.4,25022.2
2017-10-27,24843.8,24843.8,24839.6,24839.6
2017-10-30,25004.3,25004.3,24988.6,24988.6
2017-10-31,25027.3,25027.3,25019.3,25019.3
2017-11-01,25496.6,25496.6,25490.4,25490.4
2017-11-02,25409.4,25427.3,25409.4,25427.3
2017-11-03,25650.7,25650.7,25650.7,25650.7
2017-11-06,25572.3,25572.3,25571.2,25571.2
2017-11-07,25297.2,25300.8,25296.2,25300.8
2017-11-08,25184.3,25184.3,25184.3,25184.3
2017-11-09,25353.8,25353.8,25291.3,25291.3
2017-11-10,25501.3,25501.3,25498.8,25498.9
2017-11-13,25356.4,25358.3,25356.4,25358.3
2017-11-14,25266.8,25287.6,25266.8,25284.6
2017-11-15,25227.7,25227.7,25218.9,25218.9
2017-11-16,25483.4,25483.4,25446.6,25446.6
2017-11-17,25689.3,25728.4,25689.3,25728.4
2017-11-20,25767.7,25768.6,25767.7,25768.6
2017-11-21,25743.3,25757.5,25739.1,25757.5
2017-11-22,25759.1,25766.7,25759.1,25766.7
2017-11-23,25736.3,25736.3,25736.3,25736.3
2017-11-24,25786.3,25786.3,25779.7,25779.7
2017-11-27,25914,25914,25891.9,25891.9
2017-11-28,25838.9,25846.4,25838.9,25846.4
2017-11-29,25768.3,25795.7,25768.3,25795.7
2017-11-30,25332,25332.4,25332,25332.4
2017-12-01,25191.9,25191.9,25191.9,25191.9
2017-12-04,25135.3,25135.3,25075.1,25075.1
2017-12-05,25180.1,25180.1,25124.8,25124.8
2017-12-06,24853,24853,24848.4,24851.8
2017-12-07,25097.4,25097.4,25057.3,25057.3
2017-12-08,25340.3,25340.3,25321.2,25321.2
2017-12-11,25411.5,25411.5,25404.8,25404.8
2017-12-12,25117.4,25125.4,25117.4,25125.4
2017-12-13,25024.7,25024.7,25000.3,25000.3
2017-12-14,25164.6,25168.2,25164.6,25168.2
2017-12-15,25432.3,25440.3,25432.3,25440.3
2017-12-18,25606.1,25606.1,25594.6,25594.6
2017-12-19,25719.6,25719.6,25716.2,25716.2
2017-12-20,25591.8,25591.8,25591.7,25591.7
2017-12-21,25520.3,25559.8,25520.3,25554.3
2017-12-22,25625.2,25648.6,25625.2,25648.6
2017-12-26,25672.8,25675.3,25672.8,25675.3
2017-12-27,25452.1,25496.1,25452.1,25496.1
2017-12-28,25419,25490,25419,25490
2017-12-29,25535.8,25539.4,25535.8,25539.4
2018-01-01,25295.7,25318.1,25295.7,25318.1
2018-01-02,25329.4,25338.3,25329.4,25338.3
2018-01-03,25321,25324.1,25313.6,25318.6
2018-01-04,25479.1,25479.1,25462.6,25462.6
2018-01-05,25620.8,25620.8,25601.8,25601.8
2018-01-08,25679.4,25679.4,25674.3,25676.1
2018-01-09,25693.1,25703.8,25693.1,25703.8
2018-01-10,25588.9,25617.3,25588.9,25617.3
2018-01-11,25656.7,25660.9,25656.7,25660.9
2018-01-12,25721.6,25749.1,25719.5,25749.1
2018-01-15,26055.7,26069.2,26052.9,26069.2
2018-01-16,25960.9,25977.3,25960.9,25974.9
2018-01-17,26319.7,26319.7,26289.1,26289.1
2018-01-18,26565.7,26565.7,26530.2,26537.4
2018-01-19,26887.4,26909.5,26887.4,26909.5
2018-01-22,27035.3,27041.2,27035.3,27041.2
2018-01-23,27379.3,27390.6,27379.3,27390.6
2018-01-24,27414.9,27414.9,27398.6,27398.6
2018-01-25,27405.7,27445.7,27405.7,27445.7
2018-01-29,27475.7,27498.4,27475.7,27498.4
2018-01-30,27269.4,27269.4,27265.7,27269.1
2018-01-31,27379.4,27379.4,27379.4,27379.4
2018-02-01,27187.2,27220.7,27187.2,27220.7
2018-02-02,26371.8,26451.2,26371.8,26451.2
2018-02-05,26098.8,26098.8,26098.8,26098.8
2018-02-06,25811.3,25811.3,25811.3,25811.3
2018-02-07,25618.4,25670,25618.4,25670
2018-02-08,25932.3,25932.3,25920.7,25920.7
2018-02-09,25487.7,25487.7,25463.7,25463.7
2018-02-12,25730.8,25730.8,25701.6,25701.6
2018-02-14,25280.5,25341.3,25280.5,25341.3
2018-02-15,25433.8,25433.8,25424.3,25424.3
2018-02-16,25178.8,25178.8,25163.9,25163.9
2018-02-19,25094.1,25094.1,25058.6,25058.6
2018-02-20,24857.5,24874.4,24857.5,24874.4
2018-02-21,24944.1,24944.1,24936.7,24936.7
2018-02-22,24953,24955.2,24953,24955.2
2018-02-23,25315.2,25315.2,25302.5,25302.5
2018-02-26,25661.7,25687.9,25661.7,25687.9
2018-02-27,25382.6,25383.6,25376.7,25383.6
2018-02-28,25117.6,25126.1,25107.4,25107.4
2018-03-01,24858.7,24902.6,24858.7,24902.6
2018-03-05,24818.7,24818.7,24818.7,24818.7
2018-03-06,24407,24448.4,24407,24448.4
2018-03-07,24140.6,24140.6,24134.1,24134.1
2018-03-08,24478,24478,24477.7,24477.7
2018-03-09,24289.7,24296.4,24289.7,24296.4
2018-03-12,24674.5,24679.9,24664.2,24664.2
2018-03-13,24747.1,24747.1,24738.7,24738.7
2018-03-14,24851.4,24851.7,24851.4,24851.7
2018-03-15,24740.1,24791.8,24740.1,24791.8
2018-03-16,24554.9,24554.9,24489.6,24489.6
2018-03-19,24235.6,24245.1,24235.6,24245.1
2018-03-20,24223.4,24223.4,24168.2,24168.2
2018-03-21,24255.6,24255.6,24255.6,24255.6
2018-03-22,24138,24141.5,24138,24141.5
2018-03-23,23673.5,23673.5,23670.4,23670.4
2018-03-26,24257.8,24257.8,24244.3,24244.3
2018-03-27,24437.4,24437.4,24434.2,24434.2
2018-03-28,24298.6,24298.6,24263.3,24263.3
2018-04-02,24346.3,24346.3,24328.5,24328.5
2018-04-03,24510.2,24510.6,24510.2,24510.6
2018-04-04,24114.1,24129.5,24114.1,24129.5
2018-04-05,24764.4,24764.4,24759.8,24759.8
2018-04-06,24815.6,24873.2,24815.6,24873.2
2018-04-09,25084.9,25093.8,25084.9,25093.8
2018-04-10,25226.8,25226.8,25226.8,25226.8
2018-04-11,25099.6,25107.8,25098.3,25098.3
2018-04-12,25175.8,25195.1,25175.8,25195.1
2018-04-13,25230.2,25230.2,25200.6,25200.6
2018-04-16,25327.7,25327.7,25320.8,25320.8
2018-04-17,25336.5,25336.5,25334.4,25334.4
2018-04-18,25116.4,25116.4,25102.3,25102.3
2018-04-19,25148.3,25148.3,25126.2,25126.2
2018-04-20,24993,24993,24943.8,24943.8
2018-04-23,24964.5,24964.5,24960.7,24960.7
2018-04-24,25048.1,25048.1,25042.1,25042.1
2018-04-25,24823.2,24823.2,24814.4,24814.4
2018-04-26,25018.8,25018.8,25010.9,25010.9
2018-04-27,25420.7,25420.7,25393.6,25394.6
2018-04-30,25537.7,25537.7,25531.3,25531.6
2018-05-02,25586.8,25586.8,25568.3,25568.3
2018-05-03,25597.6,25605.3,25597.6,25605.3
2018-05-04,25632.2,25645.4,25632.2,25645.4
2018-05-07,25892,25892,25852.1,25852.1
2018-05-08,26088.9,26093.2,26088.9,26090.5
2018-05-09,26148.6,26154.4,26148.6,26154.4
2018-05-10,26080.1,26131,26080.1,26131
2018-05-11,26386.1,26413.2,26386.1,26413.2
2018-05-14,26450.4,26478.4,26450.4,26475.2
2018-05-15,26458.6,26474,26458.6,26474
2018-05-16,26206.6,26206.6,26182.2,26182.2
2018-05-17,26073.8,26073.8,26073.8,26073.8
2018-05-18,25906,25906,25875.6,25875.6
2018-05-21,25768.3,25768.3,25750.8,25750.8
2018-05-22,25806.3,25806.3,25777.7,25777.7
2018-05-23,25655.4,25684.9,25655.4,25684.9
2018-05-24,26034.4,26034.4,26016.8,26016.8
2018-05-25,26284.7,26284.7,26273.6,26273.6
2018-05-28,26582.1,26614.3,26579.2,26614.3
2018-05-29,26257.6,26257.6,26254.8,26254.8
2018-05-30,26338.2,26338.2,26327.8,26327.8
2018-05-31,26935.8,26956.2,26935.8,26956.2
2018-06-01,26664.5,26692.8,26664.5,26692.8
2018-06-04,26257.4,26257.8,26257.4,26257.6
2018-06-05,26262.6,26262.6,26251,26251
2018-06-06,26377.3,26377.3,26367.6,26367.6
2018-06-07,26523.1,26523.1,26516.8,26517.8
2018-06-08,26445.4,26451.3,26445.4,26451.3
2018-06-11,26453.6,26453.6,26453.6,26453.6
2018-06-12,26621.4,26621.4,26607.1,26607.1
2018-06-13,26642.2,26642.8,26642.2,26642.8
2018-06-14,26554.5,26562.3,26554.5,26562.3
2018-06-15,26402.2,26417.4,26402.2,26417.4
2018-06-18,26422.3,26422.3,26409.3,26409.3
2018-06-19,26264.3,26265.8,26264.3,26265.8
2018-06-20,26564.6,26564.6,26557.7,26557.7
2018-06-21,26498.6,26498.6,26496.9,26496.9
2018-06-22,26777.4,26777.4,26766.8,26766.8
2018-06-25,26605.9,26609.7,26605.9,26609.7
2018-06-26,26600.3,26601.7,26600.3,26601.7
2018-06-27,26418.5,26423.4,26418.5,26423.4
2018-06-28,26302.2,26324.6,26302.2,26324.6
2018-06-29,26361.6,26368.3,26361.6,26364.2
2018-07-02,26216.8,26230.3,26216.8,26230.3
2018-07-03,26204.1,26204.1,26204.1,26204.1
2018-07-04,26433.8,26433.9,26433.8,26433.9
2018-07-05,26499.5,26503.3,26499.5,26503.3
2018-07-06,26497.4,26497.4,26489.9,26493.8
2018-07-09,26740.6,26753.3,26740.6,26753.3
2018-07-10,26894.8,26899.8,26894.6,26894.6
2018-07-11,26814.3,26816.2,26814.3,26816.2
2018-07-12,27026.6,27026.6,27026.6,27026.6
2018-07-13,26942.8,26942.8,26935.9,26935.9
2018-07-16,26679.8,26679.8,26679.8,26679.8
2018-07-17,27015.7,27017.3,27008.1,27008.1
2018-07-18,26909.1,26909.1,26880.9,26880.9
2018-07-19,26806.7,26806.7,26789.7,26789.7
2018-07-20,26856.8,26873.2,26852,26873.2
2018-07-23,27004.9,27008.2,27004.9,27008.2
2018-07-24,26982.3,26983.9,26974.3,26974.4
2018-07-25,27014.8,27031.3,27014.8,27031.3
2018-07-26,27408.9,27420.3,27406.4,27406.4
2018-07-27,27629.4,27634.4,27629.4,27634.4
2018-07-30,27821.5,27842.6,27821.5,27842.6
2018-07-31,27766.8,27774.7,27764.2,27764.2
2018-08-01,27517.2,27596.6,27517.2,27596.6
2018-08-02,27345.3,27355.9,27345.3,27355.9
2018-08-03,27703.7,27703.7,27695.5,27695.5
2018-08-06,27895.1,27898.5,27893.8,27898.5
2018-08-07,27888.1,27892.9,27875.9,27875.9
2018-08-08,28051.6,28062.4,28051.6,28062.4
2018-08-09,28314.6,28320,28314.6,28320
2018-08-10,28109.8,28124.3,28109.8,28124.3
2018-08-13,27804.3,27805.1,27794.4,27794.4
2018-08-14,28021.3,28021.7,28020,28021.7
2018-08-16,27855.6,27855.6,27826.6,27826.6
2018-08-17,28119.5,28128.6,28119.5,28128.6
2018-08-20,28269.8,28274.3,28269.8,28274.3
2018-08-21,28257.3,28257.9,28250.3,28257.9
2018-08-23,28030.8,28030.8,28012.7,28027.9
2018-08-24,27834.7,27834.7,27834.7,27834.7
2018-08-27,28283.6,28283.6,28264.2,28264.2
2018-08-28,28273.8,28274.6,28269.7,28269.7
2018-08-29,28217.2,28224.1,28217.2,28224.1
2018-08-30,28098.8,28110.2,28098.8,28103.3
2018-08-31,28043.8,28061.8,28043.8,28061.8
2018-09-03,27807.55,27818.95,27802.2,27804.35
2018-09-04,27475.85,27475.85,27448,27454.05
2018-09-05,27374.35,27374.35,27359.15,27371
2018-09-06,27415.4,27431.85,27412.35,27424.15
2018-09-07,27459.75,27463.1,27446.9,27460.45
2018-09-10,27202.85,27213.6,27199.8,27209.25
2018-09-11,26797.3,26801,26777.55,26787.4
2018-09-12,26871.1,26875.45,26857.75,26869.2
2018-09-14,27134.75,27146.2,27123.55,27143.85
2018-09-17,26792.9,26804.45,26790.1,26800.95
2018-09-18,26456.1,26459.95,26436.95,26436.95
2018-09-19,26277.2,26290.85,26272.9,26285.7
2018-09-21,25628.5,25638.05,25609.25,25621.8
2018-09-24,24945.25,24945.9,24916,24919.3
2018-09-25,25377.65,25404.15,25364,25404.15
2018-09-26,25343.6,25382.8,25339.45,25343.3
2018-09-27,25113.2,25144.9,25092.8,25092.8
2018-09-28,25142.1,25149.95,25125.6,25133.75
2018-10-01,25389.7,25403.3,25367.1,25392.65
2018-10-03,25069.45,25099.85,25058.45,25089.55
2018-10-04,24728.2,24733.2,24684.4,24691.45
2018-10-05,24317.3,24356.85,24306.35,24306.35
2018-10-08,24613.9,24625.15,24587.4,24624.9
2018-10-09,24532.85,24540.6,24519.85,24530.45
2018-10-10,25309.3,25330.65,25299.3,25316.3
2018-10-11,24814.9,24825.35,24803.85,24818.7
2018-10-12,25354.95,25375.25,25341.1,25348.7
2018-10-15,25403.6,25407.25,25381.95,25393.2
2018-10-16,25554.95,25561.45,25538.6,25543.1
2018-10-17,25156.85,25210.05,25154.45,25185.35
2018-10-19,25087.3,25108.25,25080.55,25097.7
2018-10-22,25104.3,25121.5,25104.15,25113.85
2018-10-23,25046.45,25046.45,25028.6,25029.55
2018-10-24,25090.95,25100,25080.85,25081.5
2018-10-25,24869.85,24873.35,24845.65,24845.85
2018-10-26,24393.15,24396.5,24359.8,24359.8
2018-10-29,24992.85,24999.55,24975.65,24975.7
2018-10-30,24806.45,24824.35,24803.55,24807.2
2018-10-31,25088.3,25093.75,25073.85,25086.15
2018-11-01,25339.35,25341.35,25323.65,25323.65
2018-11-02,25720.3,25720.3,25701.65,25701.65
2018-11-05,25730.45,25732.2,25730.45,25732.2
2018-11-06,25620.5,25620.5,25598,25598
2018-11-07,25733.75,25738.65,25733.75,25737.5
2018-11-09,25773.25,25773.25,25768.4,25771
2018-11-12,25543.7,25543.7,25539.75,25539.75
2018-11-13,25781.2,25790.95,25768.6,25768.6
2018-11-14,25926.55,25930.15,25926.55,25930.15
2018-11-15,26131.55,26154.75,26131.55,26154.75
2018-11-16,26231.6,26245.55,26227.15,26245.55
2018-11-19,26334.6,26334.6,26300.7,26300.7
2018-11-20,26113.35,26113.35,26113.35,26113.35
2018-11-21,26269.55,26269.55,26262.05,26262.05
2018-11-22,25994.85,25999.45,25994.85,25999.45
2018-11-26,26380.85,26380.85,26361.5,26365.6
2018-11-27,26426.15,26443.1,26426.15,26443.1
